,index,tweet,label
2631,51275,"योगी के राज में ठाकुरवाद हो रहा है, इसलिए कुछ लोग मुसलमानवाद करने वाली पार्टी को वोट डालना चाहते हैं। 

#UttarPradeshElections2022 #YogiWillBeBack",2
2632,52882,अब किन रबि लामिछानेको भरखरको #NoNotAgain पार्टीलाइ गाली गर्नु? उनीले पनि त भनेका थिए “सरकारमा जाने तर प्रतिपक्षको भुमिका खेल्ने”- काग्रेसंले सिके कि क्या हो?,2
2633,50689,"हरदा के कारण तीर्थ नगरी हरिद्वार मे सनातनी संख्या बल मे कम हो गये, आपिये भी ऐसे ही हैं,ये आये तो मुस्लिम यूनिवर्सिटी हरिद्वार तक मे बना डालेंगे l
ये हमारी संस्कृति पर प्रहार करने मे माहिर हैं, भाजपा को आप मना सकते हो, कांग्रेस/आप वाले बेलगाम हैं 
#UttarakhandElections2022",2
2634,50729,आउदो मङ्सिर ४ को चुनावमा अब पनि पुरानो पहिले उठेका नेताहरूले जिते भने उनीहरूको क्षमताले जितेको  नभएर जनताको नालायकिपन को कारणले जितेको ठहरिनेछ। त्यसपछि कृपया पाँच वर्ष चुप लागेर बस्नूहोला। नेताले काम गरेन नभन्नु। भ्रष्टाचार गर्यो पनि नभन्नु।।। #NoNotAgain,2
2635,51298,भलै आफुले भोट दिएको उमेदवार हारोस तर पनि आज यस्तो इमानदार कर्तव्यनिष्ठ गाउँ समाजको लागि काम गर्न सक्ने  व्यक्तिलाई भोट दिउ कि भोलि गएर उसलाइ भोट दिएकोमा पछुतो नहोस् । नत्र फटहा नेतालाइ भोट दिएर अर्को पाँच साल पछुतोमा बित्नेछ । भोट दिनु पहिला जरुर सोच्नु होला सबैले ।,2
2636,50065,"@GThapa25 @newborn122 @Madankkharel @Bhismak1962 @ParajuliKamal @SabitaDhimal @DharelLama @Prakash_officel @55Kthm @me_ubh @Krishna72952181 @jHakash_S22 @ArpanSh06 @acharya_susma @hello_acharya @KamalBh12278882 माने ससम्मान नमाने घोक्रे ठ्याक लगाएर निकालौँ न है,यिनी हरू लाई अब।
सबै ले यो अभियान लाई आगो जसरी फैलाऔँ न:folded_hands::folded_hands:
हुन्न?
#NoNotAgain
#PmUnder50 https://t.co/2U7PIrsyGu",2
2637,51285,"#रामपुर और #मुरादाबाद मे दो- दो मोहतरमा #हिजाब में फर्जी वोट करते धरी गयीं ।

#हिजाब_मुक्त_भारत
#UttarakhandElections2022 :triangular_flag:",2
2638,52203,@sushantgajurel1 @ShahBalen काठ्माण्डौ बाहिर का चाहिँ के मा बिकेका त सधै त्यही देउवा प्रचण्ड र ओलि लाई जिताउछौ त? यहि सोच ले हो काठ्माण्डौ बाहिर बिकास पुग्न नसकेको नेता अनि जनता सबैलाई आफ्नो ठाउँ को वास्ता छैन काठ्माण्डौ को बढी चिन्ता छ।,2
2639,52871,"उत्तर प्रदेश के मुख्यमंत्री योगी आदित्यनाथ ने किठौर विधानसभा क्षेत्र में 'प्रभावी मतदाता संवाद' को संबोधित करने के दौरान कहा- 

""कांवड़ यात्रा कोई रोकेगा तो फिर कायदे से उसका इलाज भी करेंगे।""
#YogiAdityanath #UttarPradeshElections2022 https://t.co/fEF1a5LiaE",2
2640,50599,"हाम्रो जस्तो गरिब मुलुकमा सधैँ चुनाव गराएर अर्थतन्त्रले धान्न सक्दैन। त्यसैले गठबन्धनलाई नै जिताउन पर्छ।

चुरो कुरो यही हैन त @thapagk @bishwaprakash77 ? मलाई त यो कुरा एकदमै मन पर्यो:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: https://t.co/WeCceE1ea0",2
2641,70028,"न त नेताहरु कुनै राम्रो बनिरहेका छन्, न त जनताले सिकेका छन्। नेपालीमा राजनीतिक वंशाणुगत रोग हट्न अझै धेरै समय लाग्नेछ! :grinning_face_with_sweat: #NepalPolitics",2
2642,70025,"घरको फोहोर फालेर, सहर सफा खोज्ने, राजस्व छली गरेर विकास छिटो खोज्ने, जग्गा माग्ने र सडक फराकिलो गराउन खोज्ने यस्तै तिरको सोच छ नेपालीको! आँखै नखोलेर नेता छान्ने र इमान्दारको नाममा भ्रष्टाचार गर्दै, बिल नआओस भन्छन्—को भन्छ कि यो समाज सुध्रन्छ? :man_shrugging:",2
2643,51661,":dog::dog_face::dog: :dog_face: कुकुरको बच्चाको आँखा ३० दिनमा खुल्छ तर नेपाली जनताको आँखा ३० बर्ष भयो अझै खुलेको छैन, बहुदलले देश  बिगार्यो जनता भाड्यो भन्नु हुन्च दाजु @bk_sangram :winking_face_with_tongue::winking_face_with_tongue:",2
2644,52944,@KrishnaaKhanal पैसामा पनि भोट आउँदो रहेछ :face_with_tears_of_joy:,2
2645,51445,"दुष्टों की दाल ना गलने देंगे
भगवा को ना छलने देंगे! 

वैरीयों पर गिरेगी गाज.. 
जय महाराज, जय जय महाराज! :triangular_flag:
#UttarPradeshElections2022 https://t.co/ElQI3NHsbK",2
2646,51294,"वोट :ballot_box_with_ballot:बेचने वाला खोटा , वोट :ballot_box_with_ballot: खरीदने वाला खोटा, तो बीच के दलाल को मारो सोटा , और इस बार इलेक्शन में डेरा की संगत ठोक के दबाओ #NOTA डेरा सच्चा सौदा की साथ सत्संग इस बार नोटा को समर्थन देगी।
#DeraSangatWithNota #ElectionCommission2022 #UPElections2022 #PunjabElections2022 https://t.co/h7yrLWH58D",2
2647,51824,"प्रियंका गांधी ने queer Feminist वाला सतरंगा पोस्टर छपवा कर सोचा कि उत्तर प्रदेश में क्रांति कर देगी। 

Whose brain was behind it? Idiots Communist gandus were behind it.. #UttarPradeshElections2022 #PunjabElections2022 https://t.co/p46sQgF3E3",2
2648,51701,"@gulelimaster राजनीति भन्दा अरु नलाग्ने यस्तै गरीब नेपाली लाई हो 
पार्टी को जयकार र झन्डा बोकेर हिड्न भन्दा यौटा मुठो  घाँस काटे गाइले दुध बढाउछ   :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:",2
2649,51669,"@LeokoAama अरु देशका शिक्षक विद्यालयमा पढाउन जान्छन् तर नेपालमा राजनीति गर्न जान्छन् । आधा विद्यार्थी आफ्ना लागि पढ्न होइन बाउआमाको लागि पढिदिन जान्छन् । अधिकांश सरकारी विद्यालयको पढाइको हालत दया लाग्दो छ, यस्तो अवस्थामा २ दिन विदाले कस्तो शैक्षिक परिणाम देला जोशिला जि ????",2
2650,51428,"आपके बच्चों के हाथ ने चिलम चाहिये या , किताबे ,इस बार #UttarPradeshElections2022 का फैसला आपके हाथ मे सोच समझकर वोट कीजियेगा ।",2
2651,70036,"@kamal_chaurasia @ArvindKejriwal #UttarPradeshElections2022 वालों से कुछ उम्मीद रखना बेकार है, ये बस बातें ही करेंगे",2
2652,52983,"चार बोतल वोदका
काम करे गा वोट का :face_with_tears_of_joy:
#UPElections2022 
#पंजाबचुनाव 
#ManipurElections2022 https://t.co/3m9ZhzMVMz",2
2653,51113,"@Gobhiji3 @AamAadmiParty @raghav_chadha @ArvindKejriwal भगवंत मान जी हिन्दू नहीँ है क्या? अगर @BhagwantMann जी हिन्दू नहीँ, सरदार है तो आम आदमी पार्टी ने किसी हिन्दू को अपना उम्मीदवार क्यो नहीँ बनाया?

#UdtaPunjab
#PunjabElections2022",2
2654,50717,"इसकी बस चले तो  पूरा पाकिस्तान भी कन्वर्ट कर देगा।:face_with_tears_of_joy::face_with_tears_of_joy:
#UPElections2022 #up #UttarPradeshElections2022 https://t.co/uiFKD1Z1y2",2
2655,52498,"यहाँ Tweet मा आदर्श छाड्ने मध्ये 90% ले भाेट हाल्ने अन्तिममा त्यही काङ्ग्रेश , त्यही एमाले अनि त्यही माओवादी लाई नै हाे 
वास्तवमा यस्ता अन्धा झोलेहरूबाट चाहिँ  देशलाई  बढी खतरा छ । :sneezing_face:

परिवर्तन आफैबाट  शुरू गराैँ :folded_hands::folded_hands:",2
2656,51380,"यिनिहरुको बारेमा गलत सुचना कसैले फैलाउनुपर्दैन , एत्रो बर्षदेखी जे काम गरिराछन  सबैले देखिराछन ।
#nonotagain",2
2657,70035,"सरकार की चालों में न आएं, चुनाव तक हिंदू-मुस्लिम और जिन्ना की बाते होती रहेंगी #RakeshTikait #UPElections2022 #PunjabElection2022 #UttrakhandElection2022 #GoaElections2022 #ManipurElections2022",2
2658,53014,"हात्ती आयो, हात्ती आयो .. फुस्सा हुनु नेपाली नियति नै हो ।

https://t.co/RK8Rk4QKcs",2
2659,51476,"हमारे देश के लोगों को सुविधाएं और फ्री की चीजें 100% चाहिए लेकिन #Vote सिर्फ 60% करेंगे 

हद है

#UPElection2022 #uttrakhandElection2022 #GoaElections2022 #PunjabElections2022",2
2660,51489,"पब्लिक स्पेश में बुरका और जिहाब उठाकर देखे कि वो मनुष्य है या आतंकी। यह हर स्कूल, मॉल, रेलवे स्टेशन, एयरपोर्ट पर नियम होना चाहिए। #UttarPradeshElections2022 #UttarakhandElections2022 #PunjabElections2022",2
2661,50717,"इसकी बस चले तो  पूरा पाकिस्तान भी कन्वर्ट कर देगा।:face_with_tears_of_joy::face_with_tears_of_joy:
#UPElections2022 #up #UttarPradeshElections2022 https://t.co/uiFKD1Z1y2",2
2662,51438,"#ValentinesDay2022 

 हिन्दु राष्ट्र के लिए सनातन के लिए अपने मत का प्रयोग करे व जिहादियों को अपने राज्य से लात मारकर भगाइए ।

#UttarPradeshElection2022  #UttarPradeshElection2022  #GoaElections2022",2
2663,50003,"@suvashsanatani यिनिहरुले बाटो, पुल, स्कुल, बिल्डिङहरुमा बम हाने, ध्वस्त बनाए, बाल बच्चा अपहरण गरे, १७००० नेपाली मारे र आफुले करोडौ अरबौ पैसा लुटेर मोजमस्ती गरे, तर वेवकुफ जनता इन्लाई नै मान्छन, इन्कै पछीलाएर हिड्छन। जनता नै उल्लु, बुद्धिहिन, लोभि, पापी परे पछी के लाग्छ?",2
2664,52632,"ये लड़ाई हमेशा से हे गैर - ब्राह्मण और ब्राह्मण के बीच रही है , इतिहास गवाह है !

#caste #CasteCensus #scst #obc #bjplies #bjpfails 
#UttarPradeshElections #GoaElections2022 #UttarakhandElections2022 

https://t.co/TvIEKAoPKx",2
2665,70007,"गाउँमा विकास भएन, भ्रष्टाचार बढ्यो भन्दै गुनासो गर्ने अनि चुनावमा नालायक उमेदवारले दिएको रक्सी र पैसामा लोभिएर फेरि उसैलाई भोट हाल्ने जनता आफैं दोषी हुन्। यिनका लागि त यस्तै शासक चाहिन्छ! #NoMoreCorruption",2
2666,51156,"बाउराम ले गोरखा मा पैसा, रक्सी को खोलो बगाएर बिशेष गरी न्यून वा शुन्य आयभएका बस्ति र टोल का टोलेहरूलाई प्रयोग गरेको गाउतिरबाट रिपोर्ट आएको छ! नेपाली जनताहरू को बिबेक कहिल्यै नआउने भो ! हिसिला ले खर्च भएको १००० गुना देशबाट लुट्छिन भन्ने कुराको ज्ञान कहिले आउने?",2
2667,51466,"आफुले रुचाएको दलले राष्ट्रघात गर्दा समेत थप्पडी मार्ने जनताले चुनावमा प्रिय नेताको हबिगत देखेका छन् । राजनीति बिग्रियो, कुटनीति बिथलियो भनेर गन्थन गर्ने जनताले बेथिति सहेर बस्नुभन्दा नेतागणका गलत कर्मको सशक्त विरोध स्वरुप हाम्रालाई होइन राम्रालाई भोट हाल्ने साहस गरौं",2
2668,51387,"यूपी-बिहार के भइये... फटकने नहीं देना': CM चन्नी पंजाब में बो रहे थे जहर, प्रियंका गाँधी हँसते हुए बजा रहीं थी ताली

#PunjabElections2022
#PriyankaGandhi
#CharanjitSinghChanni 

https://t.co/1oWKWCuBor",2
2669,50619,"इस बार उंगली की स्याही सीधे संतरों के मुंह की कालिख होगी । 
#UPElection2022 
#PunjabElections2022 
#GoaElections2022 
#ManipurElections2022 
#UttrakhandElections2022",2
2670,51049,"सर्वसाधारणलाई त के छ र ? जुन दल, नेता, वाद, तन्त्रले जिते पनि उनीहरुको दैनिकी सहज होस्, सरकारी सुविधा लिंदा सास्ती, दु:ख नहोस / महंगी नियन्त्रण होस्, कालोबजारी नियन्त्रण होस्,घुस दिन नपरोस / तर चुनाव जित्नकै लागि एकले अर्कोलाई तल्लोस्तरमा झरेर गाली गर्ने,मारामार, काटाकाट गर्ने१/२",2
2671,52594,"*सब में डालो फूट  , मिलकर करो लूट ...*

#UttarakhandElection2022  #UttarPradeshElections2022  
#PunjabElections2022 
#GoaElection2022 https://t.co/0rpTaOeKq5",2
2672,52960,"मेरे लिए मरें हैं ??'

#एक_ही_सपना_हिन्दुराष्ट्र #KisanAndolan #UttarPradeshElections2022 #YogiAdityanath",2
2673,52159,"@kandelnirmal सबै नकुहिने फोहोर हरू यहाँ समेट्न सकिएन, २-४ दर्जन छुटेकै हुन है यहाँ
#nonotagain 
#notagain 
#pmunder50
#electionnepal 
#nocorruptleaderagain
#choosewisely 
#useyourbrain https://t.co/nOmrKvbx2a",2
2674,52180,"अब होश  जिसे आ जाये तीन आदमियों से कहना मोदी जी को वोट ना देकर गैंग से देश बचा लेना.. 
#SpeakUpForDemocracy 
#UPElection 
#PunjabElections2022 https://t.co/Vg6udfpNLP",2
2675,50850,"जो राम को लाये है हम उनको लायेंगे,
UP में फिरसे हम भगवा लहरायेंगे॥ 

Please come out in large numbers &amp; Vote For BJP :tulip:

#UttarPradeshElections2022 https://t.co/HBT13oz3kT",2
2676,53006,"यस पटक पनि शेर बहादुर देउबाले डडेलधुराबाट जित्ने हो भने, डडेलधुरालाई गवारहरु बस्ने जिल्ला भन्दा फरक पर्दैन | #NoNotAgain, #NepalElections, #nepali",2
2677,52708,"@Hariw0n के‌ बोलेको होला ?
मुख छाडेर बोल्नु नि बरु !
जो सँग रीस पोख्नु छ ! पाप त न गरौ न हौ
रामभक्त हनुमान जी को नाम किन यसरी लिन्छन नेपाली पापीहरु !! 
हे भगवान !",2
2678,50918,@basantabasnet नेपाली हो आफुले गर्न पनि नसक्ने अरुले राम्रो गरेको पनि देख्न नसक्ने !,2
2679,51798,"कोरोनाको उत्कर्सका बेला नेपालगन्जस्थित भेरी अस्पतालका स्वास्थ्यकर्मीमाथि आक्रमण गर्ने मानबहादुर रावतले तुलसीपुर उपमहानगरपालिका–११ को एमालेबाट वडा अध्यक्षमा उम्मेदवारी दियका रहेछ्न !
वडामा अरु कोही गतिलो भेटियनन ?",2
2680,51661,":dog::dog_face::dog: :dog_face: कुकुरको बच्चाको आँखा ३० दिनमा खुल्छ तर नेपाली जनताको आँखा ३० बर्ष भयो अझै खुलेको छैन, बहुदलले देश  बिगार्यो जनता भाड्यो भन्नु हुन्च दाजु @bk_sangram :winking_face_with_tongue::winking_face_with_tongue:",2
2681,51035,"चुनावको बेला सुकुटी र केटीको मूल्य एकै हुने रैछ । :crying_face:(आफ्नो पक्षमा चुनावको प्रचार गर्ने र भोट भाग्ने व्यक्तिलाई मोज गर्न दिएको कुपन हो यो । )
स्त्रोत:ट्विटर https://t.co/vnAfSoA0dM",2
2682,52110,"जिउँदो समाजमा ४-५ पटक प्रधानमन्त्री हुने, असफल हुने तर फेरि उही प्रधानमन्त्री भइराख्ने। यो जिउँदो समाजमा सम्भव हुँदैन्। नेपाली समाज साच्चै नै मरी सक्यो। #EnoughlsEnough #NoNotAgain",2
2683,70001,"म केही भन्न चाहन्न, तर यिनीहरू जहिल्यै देशको समस्या हुन्छन्। सुधार्ने प्रयास सबै व्यर्थ! :angry_face: #समाजकोदुश्मन",2
2684,52400,"तिनै मण्डललेहरु अहिले ""ठेक्कातन्त्र"" चलाउदै राजा खोज्दै छन :winking_face: युवा पछि लागेका छन ।। #NoNotAgain भन्दै ।।",2
2685,50850,"जो राम को लाये है हम उनको लायेंगे,
UP में फिरसे हम भगवा लहरायेंगे॥ 

Please come out in large numbers &amp; Vote For BJP :tulip:

#UttarPradeshElections2022 https://t.co/HBT13oz3kT",2
2686,50599,"हाम्रो जस्तो गरिब मुलुकमा सधैँ चुनाव गराएर अर्थतन्त्रले धान्न सक्दैन। त्यसैले गठबन्धनलाई नै जिताउन पर्छ।

चुरो कुरो यही हैन त @thapagk @bishwaprakash77 ? मलाई त यो कुरा एकदमै मन पर्यो:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: https://t.co/WeCceE1ea0",2
2687,51124,"थुक्क नेपालि हो
भ्याक्सिन लगायौ कुम देखायौ
भोट हाल्यौ औला देखायौ
भोली पाइल्स भयो भने के देखाउछौ मुर्दार मुर्दार्नी हो :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",2
2688,52602,"सत्तामा बसेर भत्ता मात्र पचाउने, टुरिस्ट सांसद 
जनजीविकाको बिषयमा सिन्को नभाच्ने पार्टिका दासहरुलाई 
भोट हालीन्न !
चाहे शिर्ष हुन् चाहे पुच्छर !
Freedom of opinion and expression संबिधान ले दिएको अधिकार हो !
#NoNotAgain
#EnoughIsEnough",2
2689,52248,"साह्रै दुःख गर्नु भयो परिवार र आफ्नो गुटको लागि!
देशको लागि मलमुत्र बाहेक केहि दिन सक्नु भएन!
पाप पखाल्न हरेराम जप्नुहोस,अब आराम गर्नुहोस!
आगामी निर्वाचनबाट स-सम्मान बिदा गरौ । 
No Not Again
#NoNotAgain 
@cmprachanda @brb1954 @ncp_madhavnepal @SherBDeuba @khanal_jn @kpsharmaoli https://t.co/VuJzuUFO7X",2
2690,52369,"हम गोवा को कोयला का हब नहीं बन्ने देंगे , चाहे कुछ भी हो जाए : @RahulGandhi

#GoaElections2022",2
2691,50501,"विचार पनि राख्न नपाउने ?
खै त बोल्न पाउने अधिकारको जगेर्ना भएको ? 
संविधान माथि नैं प्रहार गर्ने बिकाउ निर्वाचन आयोग
#NoNotAgain",2
2692,51234,नाम मात्रैकाे अदालत भएझैं नाम मात्रैकाे निर्वाचन आयाेग छ : टुलुटुलु हेरेर बस्ने,2
2693,70006,"गर्भवती महिलालाई समेत झन्डा दिएर जुलुसमा हिडाइन्छ, जस्तो कि बच्चा पनि पार्टीको सदस्य बनेर जन्मनेछन्। तिनको स्वास्थ्य भन्दा नेताको कार्यक्रम नै ठूलो! यो त नेपाली राजनीतिको नाममा लाजमर्दो मजाक हो। सचेत नागरिक कहिले बन्ने? #NepaliPolitics",2
2694,52774,"@AnjuJwala एमाले लाई पाखा लगाउनु पर्छ।
#NoNotAgain",2
2695,52414,"गर्भवती महिलालाई समेत फकाइफुलाई झन्डा थमाएर जुलुसमा हिडालेछन त्यही भएरत होला गर्भबाटै पार्टीको भएर जन्म लिन्छन
ति महिला र सिसुको स्वास्थ्य भन्दा उमेदारको जुलुसको महत्वछ

यो यौटा नेपाली राजनीतिको नाममा भद्दा मजाक भन्दा के होलार राजनीति गर्नेत त्यस्तै हुन नागरिक सचेत हुने कहिले हो!",2
2696,50310,"आफ्नाले जे गरे पनि सहि हो?आवश्यक हो भन्दै नकुदौँ, सोचौँ।हिजो थुकेकाहरुलाई चाट्न सक्नेले,भोलि तपाई हामीलाई ढाट्न नसक्लान्?माफी नदिऔँ,बिदा गरौँ।:folded_hands::folded_hands:
#NoNotAgain 

#NoKpOli
#NoMadhavKumar
#NoDeuba
#NoPrachanda 
#NoBaburam
#NoJhalanath 
@kpsharmaoli
@cmprachanda @brb1954 @SherBDeuba https://t.co/7KDW0lyFrZ",2
2697,52747,"आदरणीय नेपाली जनता,
यो पाली पनि भेडा हुनि हैन त?
2 बोटल रक्सीमा बिक्ने हैन त?
मासु भात् खाने हैन त?
नेपाल आमालाई बेच्ने हैन त?
यो पाली पनि भेडा हुनि हैन त?

#NoNotAgain #Election2022
#ElectionDay
#nepalelection 
#Nepal",2
2698,50177,"भोट माग्नुस्, मागेर नपाईने भए यसरी किन्नुहोस, त्यो पनि नसके च्यात्नुस् चपाउनुस् वा यस्तै यस्तै गर्नुहोस, जसरी हुन्छ आफ्नो पक्षमा नतिजा ल्याउनुस्, 
#LocalElections2022 https://t.co/O9FDgaZu8G",2
2699,52705,@KanakManiDixit कांग्रेस पनि हत्यारा हो ?यिन्ले के भन्न खोजेको? हैट भोट को लागि आमा पनि बेच्ने कांग्रेस? #NoNotAgain #no_not_again,2
2700,70042,क्या हिन्दू वोटरों को बांटकर सेकुलरिज्म की आड़ ली जा रही है? चुनाव संहिता का खुला उल्लंघन! :thinking_face: #TMC #GoaElections2022,2
2701,51234,नाम मात्रैकाे अदालत भएझैं नाम मात्रैकाे निर्वाचन आयाेग छ : टुलुटुलु हेरेर बस्ने,2
2702,70007,"गाउँमा विकास भएन, भ्रष्टाचार बढ्यो भन्दै गुनासो गर्ने अनि चुनावमा नालायक उमेदवारले दिएको रक्सी र पैसामा लोभिएर फेरि उसैलाई भोट हाल्ने जनता आफैं दोषी हुन्। यिनका लागि त यस्तै शासक चाहिन्छ! #NoMoreCorruption",2
2703,52057,"बाहरुले हामीलाई आफ्नो गैरजिम्मेवारीको मतियार बनाउनु भयो । अब पनि उहाँहरुले मतियार नै बनाउनु हुनेछ । यसैले भनौँ, अब पुग्यो । #NoNotAgain",2
2704,52442,समिक्षा बास्कोटाको भोट कति आयो? कसैले लेख्दैनन् । राम्रो उम्मेदवारमध्ये कि हुन् के रे हुन त,2
2705,52747,"आदरणीय नेपाली जनता,
यो पाली पनि भेडा हुनि हैन त?
2 बोटल रक्सीमा बिक्ने हैन त?
मासु भात् खाने हैन त?
नेपाल आमालाई बेच्ने हैन त?
यो पाली पनि भेडा हुनि हैन त?

#NoNotAgain #Election2022
#ElectionDay
#nepalelection 
#Nepal",2
2706,51701,"@gulelimaster राजनीति भन्दा अरु नलाग्ने यस्तै गरीब नेपाली लाई हो 
पार्टी को जयकार र झन्डा बोकेर हिड्न भन्दा यौटा मुठो  घाँस काटे गाइले दुध बढाउछ   :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:",2
2707,51156,"बाउराम ले गोरखा मा पैसा, रक्सी को खोलो बगाएर बिशेष गरी न्यून वा शुन्य आयभएका बस्ति र टोल का टोलेहरूलाई प्रयोग गरेको गाउतिरबाट रिपोर्ट आएको छ! नेपाली जनताहरू को बिबेक कहिल्यै नआउने भो ! हिसिला ले खर्च भएको १००० गुना देशबाट लुट्छिन भन्ने कुराको ज्ञान कहिले आउने?",2
2708,52836,"विचार त राम्रो हो नि तर जनता नै नभएको देशमा यो सम्भव होला जस्तो देखिदैन।यहा सवै जन्मिदानै कांग्रेस र कम्युनिस्ट जन्मन्छन् , चुनाव चिंह् सहित लिएर आएको हुन्छ । निर्वाचन मा रुख वा सुर्य वा … लाई भोट हाल्ने कुराको नै विरोधि म।त्यसको सट्टा उमेद्वार को फोटो र नाम भए पुग्ने भए ….. https://t.co/iTgg3XBcOp",2
2709,70042,क्या हिन्दू वोटरों को बांटकर सेकुलरिज्म की आड़ ली जा रही है? चुनाव संहिता का खुला उल्लंघन! :thinking_face: #TMC #GoaElections2022,2
2710,50062,"भाईजान' की पुकार
सुन लो कृष्ण भगवान :folded_hands:
#UttarPradeshElections2022 https://t.co/WKzopECvAV",2
2711,50243,"योगी बोले, कब्रिस्तान में खर्च होने वाला पैसा अब तीर्थस्थलों के विकास में लग रहा है https://t.co/IRCUqAuyYm via @thenewsfifteen 
#yogi #YogiAdityanath #development #UttarPradesh #UttarPradeshElections2022",2
2712,53018,@SGnepal १७ हजारे संगै पछि लागेका #NoNotAgain भन्दै काे हुन  ?  झोले ।,2
2713,52708,"@Hariw0n के‌ बोलेको होला ?
मुख छाडेर बोल्नु नि बरु !
जो सँग रीस पोख्नु छ ! पाप त न गरौ न हौ
रामभक्त हनुमान जी को नाम किन यसरी लिन्छन नेपाली पापीहरु !! 
हे भगवान !",2
2714,52838,"देश पनि क्या भिरकै डिलमा रोकीराखेको गाडी जस्तो बनाए भने नि! छोरीले नजिते पनि दुर्घटनामा जानसक्ने रे, भोट च्यात्न नपाए पनि दुर्घटनामा जान सक्छ रे! भाग नपुग्ना साथ प्रतीगमन भैहाल्ने, देश खाल्डोमा गैहाल्ने! :grinning_face_with_sweat:",2
2715,51841,"दुबईमा नेपाली भालुको भाउ धेरै भयो, गतिलो काममा नआए पनि क्लिनर नै सहि तर स्वाभिमानमा बस्नु र आफ्नो पौरखमा बाच्नुनी ! 
पाकिस्तानीको ओछ्यानहरु",2
2716,51765,"@Bhismak1962 @Devbartaula @DkThapaliya त्यही भएर त सतीले सरापेको देश हो नेपाल ! संस्कार भन्ने कुरो school मा पढेर सिक्ने कुरो हैन ! यो DNA मा पसेको हुन्छ ! नेपालीको संस्कार मालीक र दास् को , राजा र रैतीको संस्कार हो ! कसैले जती पादे पनि हुनु पर्ने हामी सप्पैलाई मालीक र राजानै हो!",2
2717,52024,"कहलिएको नेपाली राष्ट्रिय दैनिकको यो हविगत छ। प्राय:सबैजसो मूलधारका ठूला छापाखानाको नियति नै यस्तो छ। अनि भन्छौं, प्रेस राज्यको चौथो अंग अरे ।

के यसमा अब हामी जनताले यस्ता सबै मिडिया हाउसलाई #NoNotAgain भन्नुपर्दैन र ? नत्र कहिले सुध्रने यी छोटे राजाहरूले चलाएका कथित मिडिया हाउस।",2
2718,51867,"माने ससम्मान नमाने घोक्रे ठ्याक लगाएर निकालौँ न है अब:folded_hands:
यि बुडा हरू ले देश, नागरिकता, श्रम, जवानी, पानी, खोला, नाला सबै बेचेर सक्ने भए। अब सबै ले यो अभियान लाई आगो जसरी फैलाऔँ न।
हुन्न?
#NoNotAgain
#PmUnder50",2
2719,50426,"मेरी छोरीले हारिन् भने मुलुक दुर्घटनामा जान्छ- प्रचण्ड,
जहाँ काँग्रेसको मेयर हुन्न, त्यहाँ पैसा पठाईन्न- आरजु देउवा।
#गठबन्धन",2
2720,52031,"भाइयों उस पार्टी को कभी सपोर्ट न करना जिसकी जीत की खुशी पाकिस्तान में मनायी जाए

#UPElections2022 
#GoaElections2022 
#UttarakhandElections2022",2
2721,51275,"योगी के राज में ठाकुरवाद हो रहा है, इसलिए कुछ लोग मुसलमानवाद करने वाली पार्टी को वोट डालना चाहते हैं। 

#UttarPradeshElections2022 #YogiWillBeBack",2
2722,52936,"पैसा, पॉलिटिक्स, पावर यानि ‘गोवा’:सिर्फ एक परमीशन यहां रातोंरात लखपति बना देती हैं, लेकिन यह फैसिलिटी खास लोगों को ही…
https://t.co/tVHHHoBDWm
@akshayvajpaye #GoaElections2022",2
2723,70040,"आज चुनाव है , और 10 को रिजल्ट आना है भगवा लहराना चाहिए , इसलिए Vote For Bjp4up आज चुनाव का अंतिम चरण है। कैराना, काश्मीर, गोधरा और मुजफ्फरनगर के साथ साथ हर्षा को याद करके सिर्फ सनातन धर्म की रक्षा हेतु बटन दबाना।:India::folded_hands::bouquet: :triangular_flag::flag_in_hole:जय जय श्री राम :flag_in_hole::triangular_flag: #UttarPradeshElections2022",2
2724,50792,आज बिदेशी दलाल र रास्ट्रभक्तहरु छुट्टाउने दिन।  भारतीय दलालहरु मुर्दाबाद।  @cmprachanda @thapagk #NoNotAgain,2
2725,51906,"सोने वाले हि सपने देखते है। जागने वाले और जागते रहने वाले संकल्प करते है और सपनो को ज़मीन पर उतारते हैं !
 लगता है भैया जी का 2012 से सोते रहने कि आदत अभी तक गई नहीं।
#योगी_आएगा_भगवा_छाएगा
#UP_में_बाबा_है 
#UttarPradeshElections2022",2
2726,70047,"जो भी धर्मनिरपेक्ष साथी हमे समर्थन करते हैं, कृपया चुनाव में अपने मत का उपयोग करना न भूलें। अगर आपको काम से छुट्टी लेनी पड़े तो ले लीजिए, लेकिन वोट देना ज़रूरी है। यह हमारे और देश के लिए बहुत महत्वपूर्ण है। :folded_hands::folded_hands: #GoaElections2022 #UttarPradeshElections2022 #UttarPradeshElections",2
